"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-08-22","0.06",",,S","82","H,,S","87",",,S","79",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-08-23","0.04",",,S","83","H,,S","87",",,S","79",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-08-24","0.00",",,S","82","H,,S","87",",,S","79",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-08-25","0.00",",,S","81","H,,S","86",",,S","79",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-08-26","0.00",",,S","81","H,,S","87",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-08-27","0.15",",,S","80","H,,S","84",",,S","78",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-08-28","0.00",",,S","82","H,,S","86",",,S","79",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-08-29","0.00",",,S","81","H,,S","86",",,S","80",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-08-30","0.01",",,S","81","H,,S","87",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-08-31","0.94",",,S","77","H,,S","80",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-01","1.35",",,S","79","H,,S",,,"74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-02","0.05",",,S","81","H,,S","86",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-03","0.10",",,S","81","H,,S","86",",,S","77",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-04","0.14",",,S","80","H,,S","86",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-05","0.00",",,S","79","H,,S","81",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-06","0.49",",,S","80","H,,S","86",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-07","0.11",",,S","80","H,,S","84",",,S","78",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-08","0.00",",,S","81","H,,S","84",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-09","0.00",",,S","81","H,,S","86",",,S","79",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-10","0.00",",,S","83","H,,S","86",",,S","80",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-11","0.00",",,S","82","H,,S","86",",,S","80",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-12","0.00",",,S","83","H,,S","87",",,S","80",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-13","0.00",",,S","82","H,,S","86",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-15","0.00",",,S","83","H,,S",,,"80",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-21","0.14",",,S","83","H,,S",,,"78",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-22","0.00",",,S","83","H,,S","87",",,S","80",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-23","0.00",",,S","83","H,,S","88",",,S","81",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-24","0.00",",,S","83","H,,S","88",",,S","81",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-25","0.00",",,S","84","H,,S","88",",,S","81",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-26","0.00",",,S","84","H,,S","88",",,S","81",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-27",,,"83","H,,S","88",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-28","0.01",",,S","83","H,,S","88",",,S","80",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-29","0.00",",,S","84","H,,S","88",",,S","81",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-09-30","0.21",",,S","83","H,,S","87",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-01","0.15",",,S","82","H,,S","87",",,S","77",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-02","0.15",",,S","83","H,,S","87",",,S","78",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-03","0.00",",,S","82","H,,S","85",",,S","80",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-04","0.02",",,S","83","H,,S","87",",,S","80",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-05","0.00",",,S","83","H,,S","87",",,S","81",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-06","0.00",",,S","83","H,,S","87",",,S","80",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-07","0.00",",,S","82","H,,S","87",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-08","0.00",",,S","83","H,,S","87",",,S","80",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-09","0.00",",,S","83","H,,S","88",",,S","80",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-10","0.00",",,S","83","H,,S","88",",,S","80",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-11","0.07",",,S","83","H,,S","88",",,S","78",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-12","0.74",",,S","78","H,,S","86",",,S","77",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-13","0.00",",,S","78","H,,S","82",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-14","3.38",",,S","78","H,,S","81",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-15","2.82",",,S","78","H,,S",,,"74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-16","0.09",",,S","81","H,,S","87",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-17","0.38",",,S","81","H,,S","86",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-18","0.98",",,S","79","H,,S","82",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-19","0.48",",,S","82","H,,S","85",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-20","0.18",",,S","82","H,,S","86",",,S","80",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-21","0.99",",,S","78","H,,S","83",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-22","2.72",",,S","78","H,,S","81",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-23","2.69",",,S","78","H,,S","82",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-24","1.71",",,S","81","H,,S","85",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-25","0.04",",,S","81","H,,S","85",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-26","0.15",",,S","81","H,,S","87",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-27","0.26",",,S","80","H,,S","86",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-28","0.00",",,S","82","H,,S","90",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-29","0.00",",,S","83","H,,S","88",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-30","0.04",",,S","82","H,,S","89",",,S","78",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-10-31","0.00",",,S","81","H,,S","88",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-01","0.20",",,S","79","H,,S","86",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-02","1.39",",,S","81","H,,S","86",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-03","0.04",",,S","82","H,,S","87",",,S","79",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-04","0.01",",,S","82","H,,S","87",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-05","0.11",",,S","79","H,,S","86",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-06","1.24",",,S","80","H,,S","87",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-07","1.47",",,S","80","H,,S","88",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-08","0.18",",,S","80","H,,S","87",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-09","0.38",",,S","81","H,,S","89",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-10","0.00",",,S","81","H,,S","86",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-11","0.03",",,S","81","H,,S","86",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-12","0.15",",,S","79","H,,S","85",",,S","77",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-13","0.07",",,S","80","H,,S","87",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-14","0.28",",,S","78","H,,S","85",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-15","4.92",",,S","80","H,,S","86",",,S","73",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-16","0.00",",,S","82","H,,S","87",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-17","0.00",",,S","81","H,,S","89",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-18","0.00",",,S","81","H,,S","89",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-19","0.00",",,S","81","H,,S","87",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-20","0.00",",,S","81","H,,S","86",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-21","0.00",",,S","81","H,,S","87",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-22","0.00",",,S","82","H,,S","87",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-23","0.00",",,S","81","H,,S","88",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-24","0.00",",,S","82","H,,S","88",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-25","0.00",",,S","82","H,,S","88",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-26","0.00",",,S","80","H,,S","88",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-27","0.00",",,S","83","H,,S","89",",,S","77",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-28","0.00",",,S","83","H,,S","88",",,S","77",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-29","0.00",",,S","83","H,,S","89",",,S","77",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-11-30","0.00",",,S","82","H,,S","87",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-01","0.61",",,S","82","H,,S","87",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-02","0.00",",,S","81","H,,S","87",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-03","0.84",",,S","78","H,,S","86",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-04","0.95",",,S","78","H,,S","87",",,S","73",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-05","2.79",",,S","80","H,,S","87",",,S","73",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-06","0.04",",,S","81","H,,S","88",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-07","0.00",",,S","81","H,,S","87",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-08","0.00",",,S","75","H,,S","81",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-09","0.02",",,S","77","H,,S",,,"69",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-10","0.65",",,S","77","H,,S","85",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-11","1.86",",,S","79","H,,S","86",",,S","72",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-12","0.30",",,S","79","H,,S","86",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-13","0.00",",,S","81","H,,S","88",",,S","73",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-14","0.00",",,S","80","H,,S","88",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-15","0.67",",,S","81","H,,S","88",",,S","73",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-16","0.00",",,S","82","H,,S","88",",,S","73",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-18","0.00",",,S","80","H,,S","86",",,S","77",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-19","0.00",",,S","78","H,,S","82",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-20","0.00",",,S","82","H,,S","91",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-21","0.00",",,S","80","H,,S","86",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-22","0.00",",,S","80","H,,S","89",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-23","0.02",",,S","81","H,,S","86",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-24","0.00",",,S","81","H,,S","85",",,S","77",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-25","3.27",",,S","78","H,,S","80",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-26","0.61",",,S","80","H,,S","86",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-27","0.00",",,S","81","H,,S","89",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-28","0.00",",,S","81","H,,S","87",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-29","0.17",",,S","82","H,,S","89",",,S","77",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-30","0.00",",,S","82","H,,S","91",",,S","73",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2022-12-31","0.00",",,S","80","H,,S","90",",,S","72",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-01","0.00",",,S","81","H,,S","90",",,S","71",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-02","0.00",",,S","81","H,,S","89",",,S","73",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-03","0.00",",,S","81","H,,S","90",",,S","72",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-04","0.00",",,S","82","H,,S","90",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-05","0.00",",,S","82","H,,S","92",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-06","0.00",",,S","81","H,,S","90",",,S","77",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-07","0.03",",,S","80","H,,S","90",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-08","0.31",",,S","81","H,,S","88",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-09","0.00",",,S","81","H,,S","89",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-10","0.00",",,S","80","H,,S","88",",,S","73",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-11","0.00",",,S","79","H,,S","87",",,S","71",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-12","0.00",",,S","81","H,,S",,,"72",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-13","0.00",",,S","80","H,,S","88",",,S","71",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-14","0.00",",,S","81","H,,S","88",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-15","0.00",",,S","80","H,,S","87",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-16","0.00",",,S","79","H,,S","88",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-17","1.22",",,S","78","H,,S","84",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-18","0.00",",,S","80","H,,S","88",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-19","0.00",",,S","80","H,,S","89",",,S","73",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-20","0.00",",,S","79","H,,S","89",",,S","71",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-21","0.00",",,S","79","H,,S","85",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-22","0.00",",,S","80","H,,S","86",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-23","0.00",",,S","81","H,,S","89",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-24","0.07",",,S","78","H,,S","84",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-25","2.80",",,S","80","H,,S","88",",,S","73",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-26","0.00",",,S","80","H,,S","86",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-27","0.00",",,S","81","H,,S","88",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-28","0.00",",,S","80","H,,S","88",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-29","0.00",",,S","80","H,,S","87",",,S","73",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-30","0.00",",,S","79","H,,S","88",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-01-31","0.01",",,S","78","H,,S","84",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-01","0.08",",,S","79","H,,S","85",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-02","0.21",",,S","79","H,,S","85",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-03","0.00",",,S","80","H,,S",,,,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-04","0.12",",,S","80","H,,S",,,"75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-05","0.06",",,S","81","H,,S","88",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-06","0.00",",,S","81","H,,S","89",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-07","0.00",",,S","82","H,,S","91",",,S","77",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-08","0.01",",,S","82","H,,S","91",",,S","77",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-09","0.00",",,S","81","H,,S","89",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-10","0.00",",,S","81","H,,S","88",",,S","77",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-11","0.00",",,S","81","H,,S","87",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-12","0.00",",,S","81","H,,S","87",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-13","0.00",",,S","81","H,,S","86",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-14","0.00",",,S","82","H,,S","89",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-15","0.00",",,S","82","H,,S","90",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-16","0.00",",,S","81","H,,S","89",",,S","72",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-17","0.00",",,S","82","H,,S","89",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-18","0.00",",,S","83","H,,S","90",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-19","0.00",",,S","81","H,,S","89",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-20","0.76",",,S","79","H,,S","90",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-21","1.45",",,S","81","H,,S","88",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-22","0.00",",,S","81","H,,S","89",",,S","73",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-23","0.00",",,S","82","H,,S",,,"75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-24","0.00",",,S","81","H,,S","89",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-25","0.39",",,S","81","H,,S","90",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-26","0.07",",,S","82","H,,S","92",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-27","0.00",",,S","80","H,,S","89",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-02-28","0.00",",,S","82","H,,S","90",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-03-01","0.00",",,S","82","H,,S","89",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-03-02","0.00",",,S","82","H,,S","90",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-03-03",,,"83","H,,S","92",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-03-04","0.02",",,S","81","H,,S","91",",,S","77",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-03-05","0.00",",,S","83","H,,S","89",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-03-06","0.00",",,S","81","H,,S","89",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-03-07","0.61",",,S","80","H,,S","90",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-03-08","0.37",",,S","83","H,,S","92",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-03-09","0.00",",,S","84","H,,S","92",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-03-10","0.00",",,S","82","H,,S","87",",,S","78",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-03-11","0.00",",,S","80","H,,S","88",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-03-12","0.64",",,S","79","H,,S",,,,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-03-13","0.00",",,S","82","H,,S","89",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-03-14","0.00",",,S","81","H,,S","89",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-03-15","0.09",",,S","83","H,,S","89",",,S","74",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-03-16","0.00",",,S","81","H,,S","89",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-03-17","0.00",",,S","83","H,,S","89",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-03-18","0.00",",,S","82","H,,S","90",",,S",,
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-03-19","0.00",",,S","83","H,,S","89",",,S","75",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-03-20","1.29",",,S","81","H,,S","88",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-03-21","0.00",",,S","83","H,,S","90",",,S","76",",,S"
"CEM00043466","COLOMBO, CE","6.9","79.867","7.0","2023-03-22","0.00",",,S","84","H,,S","89",",,S","77",",,S"
