Region,Current Date,Next Date,HCHO reading,new_covid_patients,total_covid_patients,lockdown_status,covid_range_status,Month
Kurunegala Proper,2022-09-16,2022-09-17,0.0001483731734581,51,670570,After,After,9
Kurunegala Proper,2022-09-17,2022-09-18,0.0001928061300777,13,670583,After,After,9
Kurunegala Proper,2022-09-18,2022-09-19,0.0001382894121521,13,670596,After,After,9
Kurunegala Proper,2022-09-19,2022-09-20,9.684868649297868e-05,21,670617,After,After,9
Kurunegala Proper,2022-09-20,2022-09-21,9.684868649297868e-05,24,670641,After,After,9
Kurunegala Proper,2022-09-21,2022-09-22,9.361023836480343e-05,14,670655,After,After,9
Kurunegala Proper,2022-09-22,2022-09-23,0.0001161374196912,13,670668,After,After,9
Kurunegala Proper,2022-09-23,2022-09-24,5.384075582842576e-05,17,670685,After,After,9
Kurunegala Proper,2022-09-24,2022-09-25,5.739785138355872e-05,9,670694,After,After,9
Kurunegala Proper,2022-09-25,2022-09-26,0.000132594889016,0,670694,After,After,9
Kurunegala Proper,2022-09-26,2022-09-27,8.138404674265855e-05,24,670718,After,After,9
Kurunegala Proper,2022-09-27,2022-09-28,6.524249086161932e-05,14,670732,After,After,9
Kurunegala Proper,2022-09-28,2022-09-29,0.0001883481301292,17,670749,After,After,9
Kurunegala Proper,2022-09-29,2022-09-30,9.577412493416496e-05,14,670763,After,After,9
Kurunegala Proper,2022-09-30,2022-10-01,0.0001022619359103,10,670773,After,After,9
Kurunegala Proper,2022-10-01,2022-10-02,9.825888299462564e-05,7,670780,After,After,10
Kurunegala Proper,2022-10-02,2022-10-03,9.825888299462564e-05,10,670790,After,After,10
Kurunegala Proper,2022-10-03,2022-10-04,9.825888299462564e-05,15,670805,After,After,10
Kurunegala Proper,2022-10-04,2022-10-05,0.0002342165699535,8,670813,After,After,10
Kurunegala Proper,2022-10-05,2022-10-06,0.0001135998573561,7,670820,After,After,10
Kurunegala Proper,2022-10-06,2022-10-07,0.0001221368718601,18,670838,After,After,10
Kurunegala Proper,2022-10-07,2022-10-08,0.0001329267086061,6,670844,After,After,10
Kurunegala Proper,2022-10-08,2022-10-09,0.0001615613510146,13,670857,After,After,10
Kurunegala Proper,2022-10-09,2022-10-10,0.0001576772686732,12,670869,After,After,10
Kurunegala Proper,2022-10-10,2022-10-11,0.0001116941152851,4,670873,After,After,10
Kurunegala Proper,2022-10-11,2022-10-12,0.000285128599616,11,670884,After,After,10
Kurunegala Proper,2022-10-12,2022-10-13,0.0001900555809084,12,670896,After,After,10
Kurunegala Proper,2022-10-13,2022-10-14,0.0001344927709322,3,670899,After,After,10
Kurunegala Proper,2022-10-14,2022-10-15,0.0001807951125791,0,670899,After,After,10
Kurunegala Proper,2022-10-15,2022-10-16,0.0001807951125791,19,670918,After,After,10
Kurunegala Proper,2022-10-16,2022-10-17,0.0001807951125791,3,670921,After,After,10
Kurunegala Proper,2022-10-17,2022-10-18,0.0001701108211042,8,670929,After,After,10
Kurunegala Proper,2022-10-18,2022-10-19,0.0001701108211042,13,670942,After,After,10
Kurunegala Proper,2022-10-19,2022-10-20,0.0001701108211042,10,670952,After,After,10
Kurunegala Proper,2022-10-20,2022-10-21,0.0001701108211042,14,670966,After,After,10
Kurunegala Proper,2022-10-21,2022-10-22,0.0001722481886266,11,670977,After,After,10
Kurunegala Proper,2022-10-22,2022-10-23,0.0001771051619444,12,670989,After,After,10
Kurunegala Proper,2022-10-23,2022-10-24,0.0002098106852741,5,670994,After,After,10
Kurunegala Proper,2022-10-24,2022-10-25,0.0002370245136528,9,671003,After,After,10
Kurunegala Proper,2022-10-25,2022-10-26,0.0001857586422925,12,671015,After,After,10
Kurunegala Proper,2022-10-26,2022-10-27,0.0002370245136528,15,671030,After,After,10
Kurunegala Proper,2022-10-27,2022-10-28,0.0001978334121982,7,671037,After,After,10
Kurunegala Proper,2022-10-28,2022-10-29,2.824478830449256e-05,14,671051,After,After,10
Kurunegala Proper,2022-10-29,2022-10-30,0.0002199970479397,0,671051,After,After,10
Kurunegala Proper,2022-10-30,2022-10-31,0.0001812816180998,19,671070,After,After,10
Kurunegala Proper,2022-10-31,2022-11-01,0.0001690775359814,17,671087,After,After,10
Kurunegala Proper,2022-11-01,2022-11-02,0.0002009006835845,23,671110,After,After,11
Kurunegala Proper,2022-11-02,2022-11-03,0.0002009006835845,15,671125,After,After,11
Kurunegala Proper,2022-11-03,2022-11-04,-3.376305643413408e-05,177,671302,After,After,11
Kurunegala Proper,2022-11-04,2022-11-05,0.0001188818249351,8,671310,After,After,11
Kurunegala Proper,2022-11-05,2022-11-06,0.000161315358751,10,671320,After,After,11
Kurunegala Proper,2022-11-06,2022-11-07,0.0001954184592761,8,671328,After,After,11
Kurunegala Proper,2022-11-07,2022-11-08,0.0002659827508947,6,671334,After,After,11
Kurunegala Proper,2022-11-08,2022-11-09,0.0001092308347373,16,671350,After,After,11
Kurunegala Proper,2022-11-09,2022-11-10,0.0001487442646868,4,671354,After,After,11
Kurunegala Proper,2022-11-10,2022-11-11,0.000193313750922,15,671369,After,After,11
Kurunegala Proper,2022-11-11,2022-11-12,0.0001899783387947,15,671384,After,After,11
Kurunegala Proper,2022-11-12,2022-11-13,0.000166657129561,22,671406,After,After,11
Kurunegala Proper,2022-11-13,2022-11-14,0.0001595519270216,11,671417,After,After,11
Kurunegala Proper,2022-11-14,2022-11-15,0.000165296328281,14,671431,After,After,11
Kurunegala Proper,2022-11-15,2022-11-16,0.0001730702741764,24,671455,After,After,11
Kurunegala Proper,2022-11-16,2022-11-17,0.0001423494593441,10,671465,After,After,11
Kurunegala Proper,2022-11-17,2022-11-18,0.000131500817718,16,671481,After,After,11
Kurunegala Proper,2022-11-18,2022-11-19,5.156847455742129e-05,16,671497,After,After,11
Kurunegala Proper,2022-11-19,2022-11-20,0.0001718782619983,0,671497,After,After,11
Kurunegala Proper,2022-11-20,2022-11-21,0.0002070915700706,25,671522,After,After,11
Kurunegala Proper,2022-11-21,2022-11-22,0.0001723186060617,24,671546,After,After,11
Kurunegala Proper,2022-11-22,2022-11-23,9.745632326929744e-05,17,671563,After,After,11
Kurunegala Proper,2022-11-23,2022-11-24,0.0001460410858257,23,671586,After,After,11
Kurunegala Proper,2022-11-24,2022-11-25,4.485935801527789e-05,24,671610,After,After,11
Kurunegala Proper,2022-11-25,2022-11-26,0.0001642074817147,16,671626,After,After,11
Kurunegala Proper,2022-11-26,2022-11-27,0.0002382500662432,12,671638,After,After,11
Kurunegala Proper,2022-11-27,2022-11-28,6.384809502530719e-05,4,671642,After,After,11
Kurunegala Proper,2022-11-28,2022-11-29,0.0001217799141959,9,671651,After,After,11
Kurunegala Proper,2022-11-29,2022-11-30,0.0001718073087965,20,671671,After,After,11
Kurunegala Proper,2022-11-30,2022-12-01,0.0002748535032487,11,671682,After,After,11
Kurunegala Proper,2022-12-01,2022-12-02,0.0001585793248131,5,671687,After,After,12
Kurunegala Proper,2022-12-02,2022-12-03,0.0001550910531066,8,671695,After,After,12
Kurunegala Proper,2022-12-03,2022-12-04,0.0001011191293054,8,671703,After,After,12
Kurunegala Proper,2022-12-04,2022-12-05,0.0001438910536775,8,671711,After,After,12
Kurunegala Proper,2022-12-05,2022-12-06,0.0001485345267183,3,671714,After,After,12
Kurunegala Proper,2022-12-06,2022-12-07,0.0001488115757064,5,671719,After,After,12
Kurunegala Proper,2022-12-07,2022-12-08,0.0001618056029178,3,671722,After,After,12
Kurunegala Proper,2022-12-08,2022-12-09,0.0001614624773754,20,671742,After,After,12
Kurunegala Proper,2022-12-09,2022-12-10,0.0001486645458974,3,671745,After,After,12
Kurunegala Proper,2022-12-10,2022-12-11,8.908663405863034e-05,7,671752,After,After,12
Kurunegala Proper,2022-12-11,2022-12-12,0.0001590891800444,4,671756,After,After,12
Kurunegala Proper,2022-12-12,2022-12-13,0.0001559096478564,5,671761,After,After,12
Kurunegala Proper,2022-12-13,2022-12-14,0.000116261696059,9,671770,After,After,12
Kurunegala Proper,2022-12-14,2022-12-15,9.510288168201526e-05,6,671776,After,After,12
Kurunegala Proper,2022-12-15,2022-12-16,8.563541191381221e-05,17,671793,After,After,12
Kurunegala Proper,2022-12-16,2022-12-17,0.0001237540495612,4,671797,After,After,12
Kurunegala Proper,2022-12-17,2022-12-18,9.949203184454758e-05,11,671808,After,After,12
Kurunegala Proper,2022-12-18,2022-12-19,9.949203184454758e-05,5,671813,After,After,12
Kurunegala Proper,2022-12-19,2022-12-20,9.949203184454758e-05,4,671817,After,After,12
Kurunegala Proper,2022-12-20,2022-12-21,9.949203184454758e-05,4,671821,After,After,12
Kurunegala Proper,2022-12-21,2022-12-22,9.949203184454758e-05,10,671831,After,After,12
Kurunegala Proper,2022-12-22,2022-12-23,9.949203184454758e-05,7,671838,After,After,12
Kurunegala Proper,2022-12-23,2022-12-24,0.0001110587548486,5,671843,After,After,12
Kurunegala Proper,2022-12-24,2022-12-25,1.872966928637079e-05,8,671851,After,After,12
Kurunegala Proper,2022-12-25,2022-12-26,1.872966928637079e-05,4,671855,After,After,12
Kurunegala Proper,2022-12-26,2022-12-27,1.872966928637079e-05,4,671859,After,After,12
Kurunegala Proper,2022-12-27,2022-12-28,0.0002040095629138,0,671859,After,After,12
Kurunegala Proper,2022-12-28,2022-12-29,0.0001229166146859,16,671875,After,After,12
Kurunegala Proper,2022-12-29,2022-12-30,0.0002241502786107,4,671879,After,After,12
Kurunegala Proper,2022-12-30,2022-12-31,0.0001236567696369,5,671884,After,After,12
Kurunegala Proper,2022-12-31,2023-01-01,0.0001043065544462,7,671891,After,After,12
Kurunegala Proper,2023-01-01,2023-01-02,-2.068242951965782e-05,2,671893,After,After,1
Kurunegala Proper,2023-01-02,2023-01-03,8.347505711862374e-05,5,671898,After,After,1
Kurunegala Proper,2023-01-03,2023-01-04,1.863130577960209e-06,5,671903,After,After,1
Kurunegala Proper,2023-01-04,2023-01-05,3.9874896394960935e-05,0,671903,After,After,1
Kurunegala Proper,2023-01-05,2023-01-06,6.79413954753427e-05,13,671916,After,After,1
Kurunegala Proper,2023-01-06,2023-01-07,0.0001138953283528,7,671923,After,After,1
Kurunegala Proper,2023-01-07,2023-01-08,9.751394968096736e-05,4,671927,After,After,1
Kurunegala Proper,2023-01-08,2023-01-09,9.751394968096736e-05,2,671929,After,After,1
Kurunegala Proper,2023-01-09,2023-01-10,7.715557073604025e-05,8,671937,After,After,1
Kurunegala Proper,2023-01-10,2023-01-11,9.1216822566651e-05,5,671942,After,After,1
Kurunegala Proper,2023-01-11,2023-01-12,0.0001142285261986,6,671948,After,After,1
Kurunegala Proper,2023-01-12,2023-01-13,7.235856264246132e-05,6,671954,After,After,1
Kurunegala Proper,2023-01-13,2023-01-14,0.0002594298776164,5,671959,After,After,1
Kurunegala Proper,2023-01-14,2023-01-15,4.423659464857867e-05,4,671963,After,After,1
Kurunegala Proper,2023-01-15,2023-01-16,0.0002269829818059,1,671964,After,After,1
Kurunegala Proper,2023-01-16,2023-01-17,7.91011854080909e-05,2,671966,After,After,1
Kurunegala Proper,2023-01-17,2023-01-18,0.0001441955311892,2,671968,After,After,1
Kurunegala Proper,2023-01-18,2023-01-19,4.513834063839434e-05,2,671970,After,After,1
Kurunegala Proper,2023-01-19,2023-01-20,0.0001265354531507,0,671970,After,After,1
Kurunegala Proper,2023-01-20,2023-01-21,0.0002063128471117,6,671976,After,After,1
Kurunegala Proper,2023-01-21,2023-01-22,0.0001489186571786,0,671976,After,After,1
Kurunegala Proper,2023-01-22,2023-01-23,0.0001560949658229,0,671976,After,After,1
Kurunegala Proper,2023-01-23,2023-01-24,0.0001633036484069,5,671981,After,After,1
Kurunegala Proper,2023-01-24,2023-01-25,0.0001694380386829,3,671984,After,After,1
Kurunegala Proper,2023-01-25,2023-01-26,9.80855126800505e-05,0,671984,After,After,1
Kurunegala Proper,2023-01-26,2023-01-27,0.0001180561307776,2,671986,After,After,1
Kurunegala Proper,2023-01-27,2023-01-28,0.0001303593867991,0,671986,After,After,1
Kurunegala Proper,2023-01-28,2023-01-29,0.000113414331669,1,671987,After,After,1
Kurunegala Proper,2023-01-29,2023-01-30,2.6380548597762864e-05,0,671987,After,After,1
Kurunegala Proper,2023-01-30,2023-01-31,0.0001026445056412,1,671988,After,After,1
Kurunegala Proper,2023-01-31,2023-02-01,0.0001141457386418,1,671989,After,After,1
Kurunegala Proper,2023-02-01,2023-02-02,0.0001110483100146,2,671991,After,After,2
Kurunegala Proper,2023-02-02,2023-02-03,0.0001597871309913,3,671994,After,After,2
Kurunegala Proper,2023-02-03,2023-02-04,7.781807872419373e-06,1,671995,After,After,2
Kurunegala Proper,2023-02-04,2023-02-05,3.626100358706693e-05,5,672000,After,After,2
Kurunegala Proper,2023-02-05,2023-02-06,0.0001352945031742,0,672000,After,After,2
Kurunegala Proper,2023-02-06,2023-02-07,8.242926265311426e-05,2,672002,After,After,2
Kurunegala Proper,2023-02-07,2023-02-08,5.804161224916264e-05,1,672003,After,After,2
Kurunegala Proper,2023-02-08,2023-02-09,0.0001500219160879,1,672004,After,After,2
Kurunegala Proper,2023-02-09,2023-02-10,9.143755593163876e-05,1,672005,After,After,2
Kurunegala Proper,2023-02-10,2023-02-11,0.0001749972570066,0,672005,After,After,2
Kurunegala Proper,2023-02-11,2023-02-12,0.0001382861747871,2,672007,After,After,2
Kurunegala Proper,2023-02-12,2023-02-13,0.0001236044229968,2,672009,After,After,2
Kurunegala Proper,2023-02-13,2023-02-14,0.0002053057000246,3,672012,After,After,2
Kurunegala Proper,2023-02-14,2023-02-15,6.622802284257438e-05,3,672015,After,After,2
Kurunegala Proper,2023-02-15,2023-02-16,0.0002018450363472,1,672016,After,After,2
Kurunegala Proper,2023-02-16,2023-02-17,0.0002787444004212,1,672017,After,After,2
Kurunegala Proper,2023-02-17,2023-02-18,5.102406424205613e-05,1,672018,After,After,2
Kurunegala Proper,2023-02-18,2023-02-19,0.0001480392383951,0,672018,After,After,2
Kurunegala Proper,2023-02-19,2023-02-20,0.0001674505307219,3,672021,After,After,2
Kurunegala Proper,2023-02-20,2023-02-21,0.0001783914225692,1,672022,After,After,2
Kurunegala Proper,2023-02-21,2023-02-22,0.0001224639433683,1,672023,After,After,2
Kurunegala Proper,2023-02-22,2023-02-23,0.0001595782281421,1,672024,After,After,2
Kurunegala Proper,2023-02-23,2023-02-24,0.000208105522828,1,672025,After,After,2
Kurunegala Proper,2023-02-24,2023-02-25,0.0002119280425394,1,672026,After,After,2
Kurunegala Proper,2023-02-25,2023-02-26,0.000162371742795,0,672026,After,After,2
Kurunegala Proper,2023-02-26,2023-02-27,0.000103303109518,1,672027,After,After,2
Kurunegala Proper,2023-02-27,2023-02-28,0.000103688111212,2,672029,After,After,2
Kurunegala Proper,2023-02-28,2023-03-01,0.0001549246403461,1,672030,After,After,2
Kurunegala Proper,2023-03-01,2023-03-02,0.0001411668892266,1,672031,After,After,3
Kurunegala Proper,2023-03-02,2023-03-03,0.0001524347423497,0,672031,After,After,3
Kurunegala Proper,2023-03-03,2023-03-04,0.0001511599984285,1,672032,After,After,3
Kurunegala Proper,2023-03-04,2023-03-05,0.0001528248373539,0,672032,After,After,3
Kurunegala Proper,2023-03-05,2023-03-06,0.0001528248373539,2,672034,After,After,3
Kurunegala Proper,2023-03-06,2023-03-07,0.0002857459569526,0,672034,After,After,3
Kurunegala Proper,2023-03-07,2023-03-08,0.0002330589390866,2,672036,After,After,3
Kurunegala Proper,2023-03-08,2023-03-09,0.0002118883439632,1,672037,After,After,3
Kurunegala Proper,2023-03-09,2023-03-10,0.0001607719413717,2,672039,After,After,3
Kurunegala Proper,2023-03-10,2023-03-11,0.0001785166286475,0,672039,After,After,3
Kurunegala Proper,2023-03-11,2023-03-12,0.0001910522151691,0,672039,After,After,3
Kurunegala Proper,2023-03-12,2023-03-13,0.0001785278893838,0,672039,After,After,3
Kurunegala Proper,2023-03-13,2023-03-14,0.0001601777687376,0,672039,After,After,3
Kurunegala Proper,2023-03-14,2023-03-15,0.0002074075266616,0,672039,After,After,3
Kurunegala Proper,2023-03-15,2023-03-16,0.0001985922955732,0,672039,After,After,3
Kurunegala Proper,2023-03-16,2023-03-17,0.0001419614018816,0,672039,After,After,3
Kurunegala Proper,2023-03-17,2023-03-18,0.0002075574339803,0,672039,After,After,3
Kurunegala Proper,2023-03-18,2023-03-19,0.0002351638737522,0,672039,After,After,3
Kurunegala Proper,2023-03-19,2023-03-20,8.49498926652638e-05,0,672039,After,After,3
Kurunegala Proper,2023-03-20,2023-03-21,0.0001764895635996,0,672039,After,After,3
Kurunegala Proper,2023-03-21,2023-03-22,0.0002112685238818,0,672039,After,After,3
Kurunegala Proper,2023-03-22,2023-03-23,0.0002205370645629,0,672039,After,After,3
Kurunegala Proper,2023-03-23,2023-03-24,0.0001139961196438,0,672039,After,After,3
Kurunegala Proper,2023-03-24,2023-03-25,0.0001588695070844,0,672039,After,After,3
Kurunegala Proper,2023-03-25,2023-03-26,9.74430799520712e-05,0,672039,After,After,3
Kurunegala Proper,2023-03-26,2023-03-27,6.483913490928073e-05,0,672039,After,After,3
Kurunegala Proper,2023-03-27,2023-03-28,0.000226144530301,0,672039,After,After,3
Kurunegala Proper,2023-03-28,2023-03-29,0.0002756828418291,0,672039,After,After,3
Kurunegala Proper,2023-03-29,2023-03-30,0.000170796619722,0,672039,After,After,3
Kurunegala Proper,2023-03-30,2023-03-31,0.0001121387188655,0,672039,After,After,3
Kurunegala Proper,2023-03-31,2023-04-01,0.0001280372090796,0,672039,After,After,3
Kurunegala Proper,2023-04-01,2023-04-02,0.0001733594000915,0,672039,After,After,4
Kurunegala Proper,2023-04-02,2023-04-03,0.0001685491954774,0,672039,After,After,4
Kurunegala Proper,2023-04-03,2023-04-04,0.0002003832028529,0,672039,After,After,4
Kurunegala Proper,2023-04-04,2023-04-05,0.0001575199633173,0,672039,After,After,4
Kurunegala Proper,2023-04-05,2023-04-06,0.0001585238152344,0,672039,After,After,4
Kurunegala Proper,2023-04-06,2023-04-07,0.0002042748691267,0,672039,After,After,4
Kurunegala Proper,2023-04-07,2023-04-08,0.0001955770928105,0,672039,After,After,4
Kurunegala Proper,2023-04-08,2023-04-09,0.0001830424995809,0,672039,After,After,4
Kurunegala Proper,2023-04-09,2023-04-10,6.129663570476935e-05,0,672039,After,After,4
Kurunegala Proper,2023-04-10,2023-04-11,0.0001983280086824,0,672039,After,After,4
Kurunegala Proper,2023-04-11,2023-04-12,6.472890414948194e-05,0,672039,After,After,4
Kurunegala Proper,2023-04-12,2023-04-13,0.0002409745344024,0,672039,After,After,4
Kurunegala Proper,2023-04-13,2023-04-14,0.000208691495204,0,672039,After,After,4
Kurunegala Proper,2023-04-14,2023-04-15,0.00013564724676,0,672039,After,After,4
Kurunegala Proper,2023-04-15,2023-04-16,0.0002295106761143,0,672039,After,After,4
Kurunegala Proper,2023-04-16,2023-04-17,0.0001514765840938,0,672039,After,After,4
Kurunegala Proper,2023-04-17,2023-04-18,0.000166894978848,0,672039,After,After,4
Kurunegala Proper,2023-04-18,2023-04-19,0.000214288945601,0,672039,After,After,4
Kurunegala Proper,2023-04-19,2023-04-20,0.0002054213815414,0,672039,After,After,4
Kurunegala Proper,2023-04-20,2023-04-21,0.0001607096729239,0,672039,After,After,4
Kurunegala Proper,2023-04-21,2023-04-22,0.0001199608873773,0,672039,After,After,4
Kurunegala Proper,2023-04-22,2023-04-23,9.954718220019384e-05,0,672039,After,After,4
Kurunegala Proper,2023-04-23,2023-04-24,0.0001648707979095,0,672039,After,After,4
Kurunegala Proper,2023-04-24,2023-04-25,0.0003177713596736,0,672039,After,After,4
Kurunegala Proper,2023-04-25,2023-04-26,0.0001812326006872,0,672039,After,After,4
Kurunegala Proper,2023-04-26,2023-04-27,0.000200902399018,0,672039,After,After,4
Kurunegala Proper,2023-04-27,2023-04-28,8.264816214422815e-05,0,672039,After,After,4
Kurunegala Proper,2023-04-28,2023-04-29,0.0001007064503328,0,672039,After,After,4
Kurunegala Proper,2023-04-29,2023-04-30,0.0001888680812478,0,672039,After,After,4
Kurunegala Proper,2023-04-30,2023-05-01,3.3172839563903507e-06,0,672039,After,After,4
Kurunegala Proper,2023-05-01,2023-05-02,8.246013588270498e-05,0,672039,After,After,5
Kurunegala Proper,2023-05-02,2023-05-03,7.767101453903939e-05,0,672039,After,After,5
Kurunegala Proper,2023-05-03,2023-05-04,7.342770590727748e-05,0,672039,After,After,5
Kurunegala Proper,2023-05-04,2023-05-05,0.0001803547016781,0,672039,After,After,5
Kurunegala Proper,2023-05-05,2023-05-06,0.0001527956687197,0,672039,After,After,5
Kurunegala Proper,2023-05-06,2023-05-07,0.0001514539876987,0,672039,After,After,5
Kurunegala Proper,2023-05-07,2023-05-08,0.000256484944909,0,672039,After,After,5
Kurunegala Proper,2023-05-08,2023-05-09,0.0001071337999186,0,672039,After,After,5
Kurunegala Proper,2023-05-09,2023-05-10,0.0001071337999186,0,672039,After,After,5
Kurunegala Proper,2023-05-10,2023-05-11,0.0001106317481721,0,672039,After,After,5
Kurunegala Proper,2023-05-11,2023-05-12,0.0001122859644787,0,672039,After,After,5
Kurunegala Proper,2023-05-12,2023-05-13,8.610916143273325e-05,0,672039,After,After,5
Kurunegala Proper,2023-05-13,2023-05-14,0.000182760977993,0,672039,After,After,5
Kurunegala Proper,2023-05-14,2023-05-15,0.0001428014177431,0,672039,After,After,5
Kurunegala Proper,2023-05-15,2023-05-16,0.0002066721427258,0,672039,After,After,5
Kurunegala Proper,2023-05-16,2023-05-17,0.00021038011064,0,672039,After,After,5
Kurunegala Proper,2023-05-17,2023-05-18,0.0002401808940474,0,672039,After,After,5
Kurunegala Proper,2023-05-18,2023-05-19,0.0001970980386246,0,672039,After,After,5
Kurunegala Proper,2023-05-19,2023-05-20,0.0002141278651573,0,672039,After,After,5
Kurunegala Proper,2023-05-20,2023-05-21,0.000257070403915,0,672039,After,After,5
Kurunegala Proper,2023-05-21,2023-05-22,0.0001748347829266,0,672039,After,After,5
Kurunegala Proper,2023-05-22,2023-05-23,0.0001090507616715,0,672039,After,After,5
Kurunegala Proper,2023-05-23,2023-05-24,0.0001688896308712,0,672039,After,After,5
Kurunegala Proper,2023-05-24,2023-05-25,0.0001715383521079,0,672039,After,After,5
Kurunegala Proper,2023-05-25,2023-05-26,0.0001641938807563,0,672039,After,After,5
Kurunegala Proper,2023-05-26,2023-05-27,0.0001410675075327,0,672039,After,After,5
Kurunegala Proper,2023-05-27,2023-05-28,4.420866732667342e-05,0,672039,After,After,5
Kurunegala Proper,2023-05-28,2023-05-29,0.0001441522931459,0,672039,After,After,5
Kurunegala Proper,2023-05-29,2023-05-30,0.0002763665500782,0,672039,After,After,5
Kurunegala Proper,2023-05-30,2023-05-31,0.0002138972729437,0,672039,After,After,5
Kurunegala Proper,2023-05-31,2023-06-01,0.0002389607907508,0,672039,After,After,5
Kurunegala Proper,2023-06-01,2023-06-02,0.0001561549546932,0,672039,After,After,6
Kurunegala Proper,2023-06-02,2023-06-03,0.0001432317202669,0,672039,After,After,6
Kurunegala Proper,2023-06-03,2023-06-04,0.0001497235396116,0,672039,After,After,6
Kurunegala Proper,2023-06-04,2023-06-05,0.0001994751493409,0,672039,After,After,6
Kurunegala Proper,2023-06-05,2023-06-06,0.0001718031035743,0,672039,After,After,6
Kurunegala Proper,2023-06-06,2023-06-07,0.0002044603512408,0,672039,After,After,6
Kurunegala Proper,2023-06-07,2023-06-08,0.0001736251583754,0,672039,After,After,6
Kurunegala Proper,2023-06-08,2023-06-09,0.000107683445604,0,672039,After,After,6
Kurunegala Proper,2023-06-09,2023-06-10,0.0001571415782923,0,672039,After,After,6
Kurunegala Proper,2023-06-10,2023-06-11,0.0001658786916666,0,672039,After,After,6
Kurunegala Proper,2023-06-11,2023-06-12,0.0001734918725441,0,672039,After,After,6
Kurunegala Proper,2023-06-12,2023-06-13,0.0001694513325041,0,672039,After,After,6
Kurunegala Proper,2023-06-13,2023-06-14,0.0001384971731562,0,672039,After,After,6
Kurunegala Proper,2023-06-14,2023-06-15,6.750414379930751e-05,0,672039,After,After,6
Kurunegala Proper,2023-06-15,2023-06-16,0.0001404792848682,0,672039,After,After,6
Kurunegala Proper,2023-06-16,2023-06-17,0.0001057077223041,0,672039,After,After,6
Kurunegala Proper,2023-06-17,2023-06-18,0.0003059192673535,0,672039,After,After,6
Kurunegala Proper,2023-06-18,2023-06-19,0.0001548079620316,0,672039,After,After,6
Kurunegala Proper,2023-06-19,2023-06-20,8.507746866499626e-05,0,672039,After,After,6
Kurunegala Proper,2023-06-20,2023-06-21,5.9774133092099496e-05,0,672039,After,After,6
Kurunegala Proper,2023-06-21,2023-06-22,0.0001505858635263,0,672039,After,After,6
Kurunegala Proper,2023-06-22,2023-06-23,0.0001103075244899,0,672039,After,After,6
Kurunegala Proper,2023-06-23,2023-06-24,0.0001828967023176,0,672039,After,After,6
Kurunegala Proper,2023-06-24,2023-06-25,0.0001104611446673,0,672039,After,After,6
Kurunegala Proper,2023-06-25,2023-06-26,0.0001324736752945,0,672039,After,After,6
Kurunegala Proper,2023-06-26,2023-06-27,0.0001318713255083,0,672039,After,After,6
Kurunegala Proper,2023-06-27,2023-06-28,7.867748247156103e-05,0,672039,After,After,6
Kurunegala Proper,2023-06-28,2023-06-29,0.0001321563676541,0,672039,After,After,6
Kurunegala Proper,2023-06-29,2023-06-30,0.0001354624483229,0,672039,After,After,6
Kurunegala Proper,2023-06-30,2023-07-01,8.81561164316522e-05,0,672039,After,After,6
Kurunegala Proper,2023-07-01,2023-07-02,9.762926072257393e-05,0,672039,After,After,7
Kurunegala Proper,2023-07-02,2023-07-03,0.0001098110284648,0,672039,After,After,7
Kurunegala Proper,2023-07-03,2023-07-04,0.0001169591563752,0,672039,After,After,7
Kurunegala Proper,2023-07-04,2023-07-05,0.0001113547051834,0,672039,After,After,7
Kurunegala Proper,2023-07-05,2023-07-06,0.0001115641413221,0,672039,After,After,7
Kurunegala Proper,2023-07-06,2023-07-07,9.27692830846241e-05,0,672039,After,After,7
Kurunegala Proper,2023-07-07,2023-07-08,-4.907189204896407e-05,0,672039,After,After,7
Kurunegala Proper,2023-07-08,2023-07-09,0.0001056839278178,0,672039,After,After,7
Kurunegala Proper,2023-07-09,2023-07-10,7.880868366422679e-06,0,672039,After,After,7
Kurunegala Proper,2023-07-10,2023-07-11,5.717459406235149e-05,0,672039,After,After,7
Kurunegala Proper,2023-07-11,2023-07-12,5.717459406235149e-05,0,672039,After,After,7
Kurunegala Proper,2023-07-12,2023-07-13,0.0001853658032284,0,672039,After,After,7
Kurunegala Proper,2023-07-13,2023-07-14,4.355107291635848e-05,0,672039,After,After,7
Kurunegala Proper,2023-07-14,2023-07-15,5.144938011900842e-05,0,672039,After,After,7
Kurunegala Proper,2023-07-15,2023-07-16,0.0001622895618417,0,672039,After,After,7
Kurunegala Proper,2023-07-16,2023-07-17,6.055596118645164e-05,0,672039,After,After,7
Kurunegala Proper,2023-07-17,2023-07-18,6.428397130686811e-05,0,672039,After,After,7
Kurunegala Proper,2023-07-18,2023-07-19,0.0001214304055549,0,672039,After,After,7
Kurunegala Proper,2023-07-19,2023-07-20,5.399406327956585e-05,0,672039,After,After,7
Kurunegala Proper,2023-07-20,2023-07-21,6.297689756750348e-05,0,672039,After,After,7
Kurunegala Proper,2023-07-21,2023-07-22,3.616440472645456e-05,0,672039,After,After,7
Kurunegala Proper,2023-07-22,2023-07-23,6.64855784206097e-05,0,672039,After,After,7
Kurunegala Proper,2023-07-23,2023-07-24,0.0001075743727802,0,672039,After,After,7
Kurunegala Proper,2023-07-24,2023-07-25,8.467678941066836e-05,0,672039,After,After,7
Kurunegala Proper,2023-07-25,2023-07-26,7.552324269996549e-05,0,672039,After,After,7
